@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 18, 1, 20, 23, 15, 23, 20, 0, 42, 35, 0, 0, 0, 0, 19, 0, 14, 33, 72, 46, 2, 67, 63, 51, 0, 41, 12, 68, 59, 33, 61, 75, 24, 31, 98, 3, 42, 35, 0, 37, 43, 11, 69, 49, 1, 13, 38, 53, 55, 41, 2, 24, 12, 25, 50, 79, 90, 85, 73, 6, 46, 3, 61, 1, 39, 43, 59, 2, 55, 18, 9, 14, 66, 16, 63, 38, 2, 45, 27, HA
0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 17, 3, 17, 14, 9, 30, 24, 0, 39, 22, 0, 0, 0, 0, 17, 0, 29, 27, 73, 39, 12, 69, 54, 44, 0, 43, 12, 69, 50, 40, 46, 66, 20, 39, 88, 0, 35, 38, 1, 61, 25, 0, 99, 53, 4, 0, 31, 59, 44, 0, 2, 30, 17, 22, 6, 35, 90, 52, 9, 12, 33, 1, 48, 4, 35, 79, 44, 7, 51, 4, 6, 14, 47, 2, 1, 1, 0, 44, 28, NE
0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 14, 1, 14, 14, 10, 26, 32, 0, 36, 24, 0, 0, 0, 1, 16, 0, 26, 26, 71, 38, 6, 65, 61, 40, 1, 41, 11, 69, 56, 47, 53, 64, 29, 33, 74, 6, 37, 43, 3, 65, 29, 0, 93, 62, 5, 0, 36, 43, 46, 0, 5, 42, 23, 27, 4, 26, 72, 34, 12, 24, 33, 0, 54, 21, 54, 92, 70, 21, 50, 17, 9, 37, 38, 7, 10, 1, 0, 47, 28, SA
0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 7, 0, 5, 16, 11, 40, 47, 71, 17, 51, 1, 4, 0, 0, 29, 48, 12, 52, 68, 40, 4, 62, 60, 32, 13, 48, 24, 96, 62, 29, 66, 77, 35, 33, 95, 18, 38, 40, 9, 50, 28, 9, 102, 59, 21, 0, 24, 68, 45, 0, 0, 45, 1, 29, 0, 22, 21, 28, 8, 4, 27, 10, 48, 0, 39, 85, 57, 3, 37, 28, 29, 29, 44, 21, 41, 30, 0, 63, 36, SU
0, 0, 0, 0, 0, 0, 0, 0, 44, 39, 12, 9, 14, 24, 21, 28, 20, 75, 23, 22, 31, 14, 26, 28, 42, 43, 32, 49, 37, 34, 47, 37, 48, 72, 35, 33, 51, 68, 49, 2, 60, 71, 31, 47, 46, 10, 7, 1, 7, 6, 0, 0, 35, 23, 24, 18, 60, 20, 63, 27, 0, 43, 16, 26, 35, 24, 42, 20, 19, 0, 52, 51, 42, 10, 33, 59, 32, 15, 9, 68, 11, 49, 9, 0, 0, 0, 0, 0, 96, HA
0, 0, 0, 0, 1, 0, 0, 0, 56, 31, 9, 6, 12, 24, 24, 26, 17, 75, 17, 21, 23, 14, 30, 21, 50, 40, 32, 42, 36, 33, 48, 33, 40, 66, 47, 40, 48, 80, 65, 4, 57, 88, 31, 50, 44, 7, 16, 3, 6, 10, 2, 1, 42, 22, 28, 3, 24, 18, 51, 5, 0, 46, 10, 32, 1, 12, 28, 9, 7, 1, 50, 35, 41, 6, 45, 107, 62, 23, 8, 92, 31, 53, 16, 0, 0, 0, 0, 3, 72, NE
0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 10, 14, 11, 15, 33, 27, 50, 42, 16, 26, 32, 23, 20, 16, 39, 38, 37, 39, 34, 31, 43, 37, 49, 45, 59, 40, 37, 94, 58, 6, 46, 79, 46, 37, 50, 18, 14, 24, 0, 16, 22, 5, 30, 25, 45, 5, 31, 3, 50, 17, 0, 40, 25, 30, 4, 25, 40, 37, 35, 2, 41, 63, 89, 13, 53, 90, 82, 49, 9, 76, 0, 4, 50, 18, 21, 22, 5, 4, 71, SA
0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 18, 10, 16, 31, 11, 22, 45, 53, 30, 51, 39, 22, 39, 53, 36, 28, 71, 53, 45, 65, 44, 28, 42, 68, 45, 30, 55, 87, 57, 1, 68, 83, 31, 61, 37, 27, 21, 8, 2, 8, 2, 1, 40, 28, 26, 5, 13, 39, 46, 1, 1, 43, 12, 46, 0, 8, 40, 6, 3, 0, 50, 24, 48, 0, 51, 91, 86, 9, 8, 49, 59, 77, 0, 2, 53, 36, 0, 26, 60, SU
0, 0, 0, 0, 0, 0, 0, 0, 18, 81, 1, 0, 0, 0, 3, 86, 34, 73, 23, 0, 0, 0, 0, 0, 8, 45, 17, 32, 75, 29, 3, 67, 87, 23, 9, 39, 61, 40, 74, 16, 68, 50, 40, 42, 58, 25, 62, 49, 7, 53, 39, 12, 42, 93, 17, 17, 47, 29, 66, 53, 5, 70, 50, 18, 63, 4, 43, 57, 44, 50, 21, 15, 30, 44, 88, 37, 29, 42, 41, 54, 0, 44, 26, 26, 31, 42, 3, 22, 46, HA
0, 0, 0, 0, 0, 0, 0, 0, 45, 67, 0, 3, 0, 3, 0, 22, 60, 52, 33, 3, 8, 5, 0, 1, 4, 3, 68, 23, 79, 39, 16, 72, 77, 17, 25, 54, 85, 40, 65, 26, 61, 54, 38, 45, 56, 59, 58, 58, 16, 63, 28, 16, 59, 12, 76, 1, 39, 28, 59, 33, 9, 24, 12, 34, 2, 52, 67, 39, 36, 10, 29, 15, 31, 21, 56, 88, 97, 50, 14, 48, 22, 11, 40, 46, 54, 50, 8, 5, 59, SA
0, 0, 0, 0, 0, 0, 0, 0, 25, 93, 3, 0, 6, 12, 42, 62, 19, 53, 29, 18, 26, 30, 52, 19, 8, 58, 46, 40, 93, 24, 11, 57, 93, 24, 50, 53, 77, 83, 84, 35, 77, 76, 49, 44, 55, 50, 51, 61, 8, 52, 18, 28, 80, 33, 60, 0, 28, 58, 54, 6, 7, 51, 15, 27, 0, 30, 43, 41, 9, 12, 41, 10, 32, 9, 31, 51, 40, 3, 39, 18, 17, 21, 34, 14, 67, 71, 15, 37, 19, SU
0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 5, 13, 16, 5, 0, 2, 24, 0, 15, 14, 0, 0, 6, 0, 3, 1, 14, 76, 83, 2, 68, 77, 29, 4, 58, 25, 63, 55, 15, 43, 61, 29, 22, 102, 0, 26, 10, 20, 13, 36, 1, 69, 52, 10, 2, 53, 43, 60, 1, 0, 49, 12, 18, 30, 28, 62, 39, 23, 2, 34, 10, 22, 14, 59, 75, 66, 25, 36, 15, 0, 37, 13, 4, 8, 0, 9, 52, 11, HA
0, 0, 2, 0, 0, 0, 0, 0, 56, 1, 1, 16, 16, 28, 14, 0, 1, 10, 1, 23, 14, 0, 1, 9, 0, 0, 5, 27, 87, 82, 1, 71, 80, 49, 3, 70, 24, 66, 47, 14, 48, 67, 36, 20, 105, 4, 29, 19, 23, 14, 41, 10, 47, 55, 17, 0, 44, 36, 41, 2, 3, 43, 26, 37, 10, 52, 54, 50, 7, 7, 38, 6, 33, 14, 72, 117, 92, 26, 3, 36, 6, 36, 16, 7, 35, 3, 6, 43, 17, NE
0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 13, 13, 24, 10, 0, 7, 2, 4, 20, 10, 0, 1, 4, 0, 1, 9, 23, 88, 69, 0, 62, 75, 41, 1, 85, 26, 68, 50, 9, 46, 68, 26, 34, 92, 4, 29, 16, 34, 17, 34, 5, 66, 56, 14, 0, 37, 15, 32, 0, 2, 53, 24, 30, 20, 44, 91, 45, 4, 9, 28, 8, 32, 11, 66, 84, 74, 8, 16, 25, 13, 34, 6, 6, 25, 2, 4, 48, 9, SA
0, 0, 1, 0, 0, 0, 0, 0, 58, 6, 3, 16, 25, 22, 10, 4, 20, 62, 2, 19, 18, 0, 1, 12, 2, 6, 13, 12, 78, 72, 0, 53, 76, 44, 5, 63, 28, 61, 45, 6, 38, 61, 23, 21, 99, 8, 23, 20, 22, 21, 39, 17, 54, 79, 7, 0, 34, 39, 34, 2, 2, 60, 30, 40, 19, 48, 50, 49, 9, 15, 33, 9, 40, 6, 45, 74, 54, 23, 15, 31, 7, 41, 8, 41, 54, 58, 8, 39, 5, SU
0, 0, 0, 0, 0, 0, 0, 0, 46, 23, 42, 49, 40, 26, 18, 36, 45, 54, 8, 8, 0, 2, 4, 14, 10, 42, 55, 69, 90, 68, 11, 63, 93, 79, 52, 107, 34, 98, 52, 42, 53, 106, 45, 75, 68, 0, 41, 35, 42, 51, 24, 0, 59, 49, 2, 10, 61, 16, 58, 5, 6, 61, 35, 37, 11, 59, 101, 64, 21, 51, 43, 36, 56, 10, 53, 40, 58, 4, 52, 50, 40, 76, 31, 21, 74, 62, 30, 94, 51, SU
0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 5, 14, 21, 39, 34, 26, 32, 12, 14, 33, 27, 17, 26, 23, 42, 29, 20, 34, 69, 87, 37, 84, 77, 64, 33, 19, 48, 85, 52, 63, 72, 109, 48, 81, 10, 20, 20, 49, 21, 45, 12, 12, 79, 8, 15, 5, 53, 32, 55, 0, 33, 24, 15, 7, 4, 58, 67, 44, 2, 40, 5, 24, 9, 27, 79, 84, 55, 12, 33, 2, 19, 22, 10, 28, 67, 26, 41, 5, 2, DI
0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 6, 26, 38, 45, 56, 24, 46, 10, 20, 37, 29, 33, 25, 38, 37, 39, 27, 46, 66, 84, 31, 72, 84, 66, 41, 24, 55, 96, 63, 52, 74, 104, 56, 83, 14, 28, 24, 48, 18, 50, 20, 20, 84, 8, 17, 7, 46, 37, 61, 3, 37, 30, 16, 23, 17, 58, 68, 61, 6, 36, 20, 26, 15, 38, 78, 78, 64, 12, 29, 26, 24, 21, 17, 53, 63, 36, 38, 17, 19, DI
0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 2, 24, 37, 38, 34, 16, 35, 6, 9, 32, 27, 9, 20, 30, 33, 46, 18, 42, 71, 86, 12, 78, 87, 75, 36, 16, 44, 90, 64, 63, 75, 101, 65, 56, 2, 16, 35, 42, 24, 61, 14, 47, 53, 1, 19, 1, 62, 33, 73, 0, 56, 8, 4, 15, 34, 55, 82, 73, 25, 36, 5, 14, 21, 51, 80, 62, 61, 31, 34, 5, 16, 5, 33, 58, 52, 29, 31, 11, 6, DI
0, 0, 0, 0, 0, 0, 0, 0, 45, 26, 14, 26, 55, 33, 26, 26, 25, 12, 23, 20, 49, 14, 62, 32, 46, 36, 23, 28, 53, 49, 0, 31, 58, 59, 35, 25, 34, 112, 69, 31, 79, 120, 51, 52, 22, 19, 7, 33, 44, 23, 7, 8, 83, 5, 15, 3, 50, 45, 41, 0, 24, 51, 13, 13, 5, 45, 56, 41, 0, 43, 13, 18, 2, 31, 70, 94, 72, 16, 38, 10, 33, 19, 9, 47, 93, 64, 24, 23, 5, FE
0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 12, 35, 47, 41, 40, 30, 55, 10, 17, 37, 33, 20, 35, 44, 39, 59, 24, 38, 59, 71, 13, 57, 75, 62, 34, 36, 55, 110, 62, 36, 86, 115, 59, 68, 12, 26, 20, 38, 33, 47, 15, 37, 76, 17, 22, 6, 38, 41, 56, 4, 62, 29, 12, 28, 8, 52, 60, 53, 8, 46, 12, 27, 8, 26, 85, 93, 73, 31, 34, 20, 26, 21, 19, 78, 111, 77, 35, 12, 22, FE
0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 22, 53, 60, 55, 40, 23, 54, 15, 26, 60, 71, 10, 46, 89, 39, 49, 28, 44, 21, 47, 11, 45, 10, 71, 30, 33, 47, 114, 75, 40, 83, 132, 61, 67, 16, 22, 30, 40, 37, 46, 18, 21, 75, 15, 23, 8, 39, 50, 56, 1, 47, 35, 13, 23, 11, 47, 58, 44, 7, 46, 28, 25, 4, 41, 76, 65, 61, 39, 38, 21, 29, 23, 24, 41, 65, 44, 39, 23, 21, FE
0, 0, 0, 0, 0, 0, 0, 0, 40, 31, 32, 58, 54, 49, 42, 32, 36, 54, 37, 46, 78, 5, 66, 72, 46, 47, 47, 47, 43, 45, 4, 35, 19, 53, 54, 45, 38, 127, 74, 35, 83, 129, 27, 65, 39, 12, 6, 21, 41, 10, 0, 7, 73, 26, 17, 7, 62, 52, 38, 5, 13, 70, 24, 27, 12, 31, 39, 28, 1, 35, 34, 10, 25, 33, 61, 108, 74, 16, 32, 24, 6, 45, 15, 44, 64, 38, 30, 56, 21, FE
0, 0, 1, 0, 0, 0, 0, 0, 39, 12, 24, 10, 13, 13, 30, 23, 13, 30, 29, 59, 14, 4, 36, 69, 43, 13, 20, 36, 36, 42, 0, 23, 9, 48, 41, 26, 49, 101, 58, 7, 72, 122, 42, 62, 14, 19, 30, 40, 29, 20, 12, 2, 71, 24, 6, 0, 62, 37, 51, 1, 8, 62, 19, 27, 17, 45, 61, 26, 12, 34, 7, 9, 16, 43, 99, 99, 102, 28, 39, 7, 21, 24, 8, 28, 70, 36, 30, 33, 6, HA
0, 0, 0, 0, 0, 0, 0, 0, 53, 13, 24, 17, 8, 16, 23, 20, 32, 15, 18, 46, 7, 2, 22, 48, 34, 14, 21, 33, 47, 73, 0, 42, 28, 64, 31, 19, 57, 106, 61, 3, 71, 118, 43, 84, 18, 11, 34, 40, 34, 26, 33, 2, 90, 22, 14, 0, 66, 28, 50, 0, 27, 36, 30, 19, 24, 52, 75, 41, 14, 46, 8, 45, 15, 41, 96, 88, 99, 15, 34, 3, 33, 25, 8, 40, 77, 34, 62, 13, 1, HA
0, 0, 0, 0, 0, 0, 0, 0, 50, 20, 21, 32, 34, 47, 33, 22, 34, 47, 22, 56, 14, 6, 17, 49, 45, 25, 18, 47, 35, 76, 4, 58, 42, 51, 40, 30, 41, 112, 72, 8, 67, 116, 59, 63, 36, 16, 36, 31, 41, 33, 42, 15, 81, 33, 23, 4, 61, 54, 40, 4, 16, 66, 29, 34, 31, 71, 75, 59, 20, 45, 20, 44, 23, 58, 79, 67, 72, 28, 35, 19, 33, 52, 25, 65, 117, 37, 48, 33, 11, HA
0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 20, 27, 16, 22, 37, 34, 53, 49, 17, 45, 29, 9, 11, 16, 38, 24, 41, 31, 38, 70, 0, 53, 57, 51, 57, 60, 27, 119, 76, 12, 64, 112, 39, 81, 35, 9, 15, 35, 37, 26, 33, 0, 86, 23, 10, 1, 78, 27, 25, 2, 29, 28, 9, 33, 14, 49, 63, 23, 5, 31, 3, 3, 33, 35, 62, 78, 58, 9, 54, 1, 20, 37, 6, 42, 67, 26, 48, 52, 27, HA
0, 0, 0, 0, 0, 0, 0, 0, 54, 12, 18, 14, 6, 20, 44, 33, 21, 27, 21, 17, 1, 3, 4, 2, 49, 5, 18, 45, 84, 51, 0, 71, 73, 60, 49, 19, 52, 100, 68, 9, 61, 114, 34, 88, 29, 10, 28, 46, 34, 33, 29, 3, 73, 27, 8, 0, 52, 36, 32, 1, 26, 17, 12, 22, 1, 60, 53, 34, 1, 34, 6, 21, 21, 23, 56, 71, 45, 11, 39, 5, 31, 15, 7, 16, 49, 27, 62, 38, 30, NE
0, 0, 1, 0, 0, 0, 0, 0, 51, 13, 19, 12, 10, 13, 38, 26, 16, 22, 25, 17, 6, 7, 5, 4, 45, 8, 18, 38, 80, 65, 3, 68, 72, 51, 55, 16, 51, 114, 69, 9, 67, 127, 43, 92, 27, 4, 22, 37, 44, 38, 16, 1, 69, 26, 17, 1, 50, 44, 28, 1, 30, 14, 14, 27, 7, 44, 59, 28, 2, 28, 2, 21, 29, 16, 65, 74, 53, 19, 39, 3, 28, 17, 15, 16, 48, 28, 60, 37, 30, NE
0, 0, 0, 0, 0, 0, 0, 0, 53, 18, 19, 23, 10, 20, 43, 33, 34, 17, 32, 23, 7, 11, 5, 15, 45, 21, 25, 44, 80, 68, 2, 69, 73, 54, 53, 25, 55, 100, 59, 14, 64, 119, 46, 78, 31, 15, 27, 44, 37, 46, 29, 7, 76, 28, 20, 11, 50, 43, 35, 7, 30, 44, 17, 22, 10, 48, 57, 42, 8, 32, 19, 31, 25, 26, 59, 81, 53, 14, 38, 12, 28, 35, 10, 22, 64, 41, 66, 54, 22, NE
0, 0, 0, 0, 0, 0, 0, 0, 31, 26, 11, 30, 13, 34, 47, 30, 34, 2, 29, 32, 19, 11, 8, 19, 41, 25, 25, 41, 71, 75, 6, 71, 75, 53, 44, 21, 55, 90, 72, 9, 85, 88, 40, 87, 29, 18, 30, 41, 32, 29, 41, 12, 84, 31, 18, 2, 51, 30, 38, 5, 33, 27, 36, 17, 12, 62, 57, 37, 14, 35, 10, 29, 23, 24, 60, 77, 47, 17, 28, 13, 42, 28, 2, 34, 74, 34, 55, 37, 11, SA
0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 5, 29, 35, 42, 45, 32, 40, 13, 19, 44, 19, 10, 23, 21, 47, 36, 21, 51, 73, 61, 5, 72, 71, 67, 40, 37, 48, 92, 70, 25, 90, 94, 45, 77, 29, 23, 27, 33, 30, 42, 36, 17, 75, 38, 22, 9, 37, 53, 33, 10, 45, 29, 33, 22, 11, 55, 65, 37, 6, 36, 9, 44, 28, 29, 55, 76, 52, 21, 27, 13, 44, 28, 6, 21, 62, 39, 54, 34, 15, SA
0, 0, 1, 0, 0, 0, 0, 0, 45, 12, 2, 19, 31, 35, 34, 19, 35, 13, 17, 30, 9, 8, 12, 6, 41, 18, 27, 40, 68, 58, 1, 70, 71, 60, 21, 28, 59, 92, 78, 10, 75, 96, 46, 67, 10, 14, 25, 26, 28, 31, 38, 9, 80, 13, 15, 5, 38, 52, 22, 0, 38, 20, 17, 13, 1, 57, 68, 45, 3, 35, 2, 40, 11, 28, 51, 57, 52, 15, 26, 3, 35, 24, 3, 30, 48, 28, 57, 4, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 12, 39, 60, 49, 30, 25, 13, 52, 32, 66, 71, 1, 47, 75, 47, 24, 28, 37, 34, 53, 1, 32, 13, 44, 31, 32, 20, 119, 65, 31, 91, 138, 37, 61, 12, 10, 0, 15, 64, 13, 6, 2, 80, 9, 20, 1, 59, 50, 44, 3, 28, 42, 9, 8, 4, 35, 45, 28, 6, 39, 2, 29, 16, 43, 68, 67, 68, 13, 33, 2, 28, 38, 9, 28, 44, 22, 30, 3, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 50, 21, 25, 53, 50, 55, 40, 21, 40, 49, 25, 70, 41, 9, 34, 76, 54, 40, 46, 49, 15, 46, 9, 37, 6, 47, 45, 60, 33, 128, 75, 17, 80, 140, 33, 79, 40, 12, 17, 25, 61, 21, 19, 5, 89, 39, 21, 2, 40, 49, 32, 9, 24, 46, 11, 27, 11, 38, 58, 38, 7, 35, 10, 34, 34, 18, 56, 56, 56, 18, 29, 10, 39, 40, 5, 25, 58, 29, 51, 21, 9, SU
0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 17, 43, 68, 35, 38, 25, 43, 53, 24, 72, 53, 3, 34, 73, 52, 50, 27, 37, 12, 33, 15, 34, 6, 57, 43, 47, 29, 125, 76, 24, 70, 130, 31, 87, 35, 10, 23, 15, 60, 19, 23, 3, 83, 31, 14, 4, 42, 49, 39, 0, 21, 42, 18, 3, 13, 44, 50, 39, 13, 32, 9, 41, 20, 10, 59, 61, 49, 15, 28, 8, 41, 43, 4, 33, 52, 38, 50, 11, 4, SU
0, 0, 2, 0, 0, 0, 0, 0, 2, 8, 30, 22, 43, 16, 26, 23, 18, 9, 7, 38, 28, 18, 7, 8, 43, 13, 9, 24, 70, 78, 28, 65, 64, 21, 53, 6, 20, 68, 54, 32, 64, 68, 18, 70, 25, 14, 30, 43, 24, 14, 28, 2, 56, 27, 1, 8, 89, 34, 69, 8, 15, 20, 4, 12, 6, 49, 74, 43, 20, 28, 5, 0, 12, 4, 65, 77, 54, 11, 28, 4, 0, 7, 6, 9, 16, 18, 71, 24, 17, DI
0, 0, 1, 0, 0, 0, 0, 0, 8, 11, 36, 33, 39, 19, 24, 20, 15, 6, 9, 28, 20, 12, 3, 7, 44, 22, 5, 25, 75, 75, 28, 62, 62, 25, 53, 10, 15, 57, 56, 34, 63, 63, 23, 53, 15, 7, 27, 45, 31, 21, 27, 6, 53, 21, 9, 1, 79, 26, 67, 16, 0, 39, 1, 17, 8, 40, 87, 41, 18, 23, 11, 0, 3, 1, 45, 77, 62, 7, 30, 5, 0, 11, 2, 21, 24, 14, 61, 34, 24, DI
0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 37, 49, 57, 36, 27, 29, 31, 17, 14, 42, 35, 19, 17, 20, 52, 17, 21, 32, 61, 66, 22, 73, 67, 44, 53, 22, 27, 80, 51, 39, 69, 85, 15, 73, 22, 10, 38, 28, 55, 22, 20, 10, 49, 31, 9, 10, 72, 39, 68, 4, 21, 26, 10, 20, 4, 27, 64, 21, 17, 29, 9, 0, 23, 15, 90, 74, 104, 13, 33, 5, 2, 15, 31, 22, 25, 18, 50, 34, 25, FE
0, 0, 1, 0, 1, 0, 0, 1, 18, 16, 37, 54, 66, 34, 30, 22, 35, 28, 13, 45, 27, 22, 19, 18, 48, 26, 19, 25, 59, 75, 25, 65, 67, 25, 58, 17, 22, 76, 62, 40, 63, 83, 23, 71, 26, 8, 40, 28, 61, 20, 30, 14, 63, 36, 15, 8, 59, 40, 62, 5, 26, 31, 5, 22, 11, 37, 57, 25, 20, 34, 11, 2, 18, 10, 71, 119, 97, 16, 31, 11, 1, 19, 17, 12, 4, 5, 59, 25, 18, FE
0, 0, 1, 0, 0, 0, 0, 1, 9, 8, 31, 36, 47, 30, 13, 21, 19, 14, 9, 25, 20, 23, 5, 6, 41, 19, 16, 33, 68, 74, 18, 71, 62, 28, 41, 12, 32, 90, 52, 39, 72, 82, 16, 59, 6, 1, 26, 32, 49, 19, 25, 0, 50, 14, 0, 3, 80, 47, 74, 0, 18, 16, 6, 15, 0, 21, 49, 12, 3, 38, 0, 0, 17, 0, 79, 112, 85, 12, 32, 2, 7, 8, 8, 5, 2, 11, 49, 23, 28, FE
0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35, 25, 25, 15, 37, 24, 32, 11, 12, 19, 12, 12, 4, 17, 57, 30, 16, 38, 71, 61, 20, 70, 66, 45, 57, 14, 36, 80, 54, 25, 69, 76, 18, 81, 22, 13, 30, 27, 60, 14, 22, 10, 52, 40, 14, 10, 68, 39, 62, 24, 8, 43, 14, 14, 48, 37, 62, 52, 54, 26, 14, 0, 15, 45, 74, 95, 57, 13, 29, 8, 0, 2, 15, 20, 1, 9, 60, 31, 14, HA
0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 33, 36, 28, 16, 37, 30, 25, 6, 12, 24, 19, 26, 4, 22, 50, 24, 9, 36, 71, 58, 24, 79, 68, 31, 73, 9, 32, 82, 49, 20, 65, 83, 22, 74, 27, 11, 38, 28, 62, 22, 27, 24, 53, 39, 10, 10, 70, 45, 61, 34, 11, 36, 16, 18, 51, 38, 77, 55, 63, 18, 17, 0, 23, 49, 72, 95, 69, 16, 33, 8, 0, 5, 17, 13, 4, 10, 64, 33, 10, HA
